1348881342	5	SIG	yobit	BTC	2019-06-10 16:00:03+00:00
1348881342	6	AE	yobit	BTC	2019-06-11 16:00:02+00:00
1348881342	7	SDC	yobit	BTC	2019-06-12 16:00:02+00:00
1348881342	8	STORM	yobit	BTC	2019-06-13 16:00:03+00:00
1356364264	214	AMB	binance	BTC	2019-01-01 14:30:04+00:00
1356364264	238	VIA	binance	BTC	2019-02-03 15:04:02+00:00
1356364264	255	BRD	binance	?	2019-03-03 14:00:07+00:00
1356364264	279	SNM	binance	BTC	2019-04-04 13:29:14+00:00
1356364264	409	BNT	binance	BTC	2019-10-14 16:30:01+00:00
1356364264	413	EDO	binance	BTC	2019-10-18 16:32:32+00:00
1356364264	450	EVX	binance	BTC	2019-12-06 16:30:40+00:00
1356364264	550	ARK	binance	BTC	2020-06-02 16:00:26+00:00
1356364264	551	CTXC	binance	BTC	2020-06-03 16:00:37+00:00
1356364264	671	GVT	binance	BTC	2021-02-07 14:00:11+00:00
1396342994	93	WTC	yobit	BTC	2019-01-03 17:00:40+00:00
1396342994	163	SOUL	kucoin	BTC	2019-04-21 18:00:33+00:00
1219293084	41	GVT	binance	BTC	2020-04-15 15:57:03+00:00
1219293084	44	RLC	binance	BTC	2020-04-20 16:00:20+00:00
1219293084	46	BNT	binance	BTC	2020-04-24 15:59:47+00:00
1219293084	52	MDA	binance	BTC	2020-05-04 19:01:37+00:00
1219293084	55	VIA	binance	BTC	2020-05-29 16:00:22+00:00
1219293084	56	PPT	binance	BTC	2020-06-08 16:06:23+00:00
1219293084	59	APPC	binance	BTC	2020-11-18 18:00:23+00:00
1219293084	61	MDA	binance	BTC	2020-11-27 21:00:30+00:00
1219293084	69	RCN	binance	BTC	2021-01-07 21:00:11+00:00
1219293084	70	EVX	binance	BTC	2021-01-09 21:00:21+00:00
1219293084	72	Ong	binance	BTC	2021-01-11 16:00:28+00:00
1219293084	77	STEEM	binance	?	2021-01-18 17:00:39+00:00
1219293084	78	SNM	binance	?	2021-01-20 17:01:24+00:00
1219293084	82	DLT	binance	?	2021-01-27 19:00:43+00:00
1219293084	85	PNT	binance	BTC	2021-01-31 21:00:12+00:00
1219293084	86	SKY	binance	?	2021-02-03 21:00:14+00:00
1219293084	88	VIB	binance	?	2021-02-05 21:00:17+00:00
1219293084	91	MDA	binance	?	2021-02-10 21:00:14+00:00
1219293084	92	NEBL	binance	?	2021-02-13 21:00:17+00:00
1219293084	139	VIA	binance	BTC	2021-04-21 21:00:13+00:00
1219293084	157	WPR	binance	BTC	2021-05-09 17:00:02+00:00
1219293084	164	DLT	binance	BTC	2021-05-16 17:00:01+00:00
1219293084	172	NXS	binance	BTC	2021-05-26 17:00:10+00:00
1219293084	176	OAX	binance	BTC	2021-05-30 17:00:14+00:00
1219293084	181	MTH	binance	BTC	2021-06-06 17:00:02+00:00
1219293084	188	FIO	binance	BTC	2021-06-13 17:01:25+00:00
1219293084	194	WABI	binance	BTC	2021-06-20 17:00:15+00:00
1219293084	201	MTH	binance	BTC	2021-06-27 17:00:03+00:00
1219293084	224	DREP	binance	BTC	2021-07-25 17:00:13+00:00
1219293084	227	NXS	binance	BTC	2021-08-01 17:00:02+00:00
1219293084	247	NAS	binance	BTC	2021-08-22 17:00:24+00:00
1219293084	253	BRD	binance	BTC	2021-08-29 17:00:16+00:00
1219293084	256	VIB	binance	BTC	2021-09-05 17:00:16+00:00
1219293084	268	FXS	binance	BTC	2021-09-19 17:00:26+00:00
1219293084	281	EZ	binance	BTC	2021-10-03 17:00:15+00:00
1219293084	288	WNXM	binance	BTC	2021-10-10 17:00:30+00:00
1219293084	302	EVX	binance	BTC	2021-10-24 17:00:33+00:00
1219293084	309	EZ	binance	BTC	2021-10-31 17:00:22+00:00
1219293084	315	MTH	binance	BTC	2021-11-07 17:00:15+00:00
